datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/2012 0:10,bakersfield,ca,us,sphere,240,4 minutes,2 orange fireball&#39s over Bakersfield&#44CA,1/12/2012,35.3733333,-119.0177778
1/1/2012 0:10,la crosse,wi,us,circle,600,10 min,8 bright orange orbs flying horizontally southbound across east sky in seen from La Crosse&#44 Wisconsin 1/1 12,1/12/2012,43.8013889,-91.2394444
1/1/2012 0:10,mena,ar,us,circle,120,1 1/2 minutes,1/1/12 at 12:01 a.m. It was round with a black center and a red circle around it  Mena Arkansas,1/12/2012,34.5861111,-94.2394444
1/1/2012 0:10,port charlotte,fl,us,changing,900,15 minutes,Port Charlotte Florida large procession of lights in various colors moves slowly in a loose&#44 linear formation.,1/12/2012,26.9758333,-82.0908333
1/1/2012 0:11,lake stevens,wa,us,light,300,5 minutes,Red light flew up quickly&#44hovered&#44moved slowly north&#44 then west,1/24/2012,48.0152778,-122.0625
1/1/2012 0:12,jacksonville beach,fl,us,light,240,4 minutes,Saw  a red light pass over us,1/12/2012,30.2944444,-81.3933333
1/1/2012 0:13,chicago,il,us,circle,180,3 min,Red Flying object over lake shore Dr&#44 Chicago&#44 IL,1/12/2012,41.85,-87.65
1/1/2012 0:15,anderson,ca,us,disk,2700,45 minutes,11 pulsing lights were seen by 7 witnesses&#44 the lights would go out to become discs.,1/12/2012,40.4483333,-122.2966667
1/1/2012 0:15,burlington,vt,us,light,120,2 minutes,2 bright orange balls of light in sraight perpendicular formation moving away at great speed.,1/12/2012,44.4758333,-73.2125
1/1/2012 0:15,gastonia,nc,us,triangle,360,6 minutes,Very very strange anomoly of many flying objects&#44 very close together&#44 large in numbers&#44 and dissappearing into nowhere.,1/12/2012,35.2619444,-81.1875
1/1/2012 0:15,layton,ut,us,unknown,1200,20 minutes,15+ Lights seen on the Wasatch mountain range,1/12/2012,41.0602778,-111.9702778
1/1/2012 0:15,loveland,oh,us,light,900,15 minutes,Line of red/orange lights travel northeast&#44 making no sound.,1/12/2012,39.2688889,-84.2638889
1/1/2012 0:15,south jordan,ut,us,triangle,480,8 min,Triangular shaped object with orange glow moving very slowly.,1/12/2012,40.5622222,-111.9288889
1/1/2012 0:15,sykesville,md,us,circle,300,5 minutes,Three glowing red lights moving slowly over Sykesville&#44 MD.,1/12/2012,39.3736111,-76.9680556
1/1/2012 0:18,somerville,ma,us,oval,300,4-5 min,Saw  6-Orange and yellow in color oval objects in the sky for 4-5 min.,1/12/2012,42.3875,-71.1
1/1/2012 0:25,miami,fl,us,flash,60,60 sec,Red flashing flotilla in rectagular formation seen in Western sky of Miami&#44 FL at 12:25am on January 1st&#44 2012.,1/12/2012,25.7738889,-80.1938889
1/1/2012 0:25,new york city (brooklyn),ny,us,fireball,45,45 seconds,Bright orange ball over Brooklyn,1/12/2012,40.7141667,-74.0063889
1/1/2012 0:30,bowie,md,us,light,300,3-5 minutes,Orange/pinkish lights seen by 6 people seen in Bowie&#44 MD,1/12/2012,39.0066667,-76.7794444
1/1/2012 0:30,louisville,ky,us,fireball,1200,15-20 mins,Red/Orange fireballs over Louisville&#44 KY&#44 USA on New Year&#39s 2012,1/12/2012,38.2541667,-85.7594444
1/1/2012 0:38,new york city (brooklyn),ny,us,fireball,120,2 min,This was something I have seen before...... Often talk bout it to the fam they say I&#39m,1/12/2012,40.7141667,-74.0063889
1/1/2012 0:45,tampa,fl,us,fireball,180,3 min,Amber ball with tail,1/12/2012,27.9472222,-82.4586111
1/1/2012 1:00,belgrade,mt,us,circle,180,3 minutes,We saw a strange looking orange light in the sky.  It was moving slowly in the sky then stopped.  The light then remained still for app,1/12/2012,45.7761111,-111.1761111
1/1/2012 1:00,kingston,tn,us,light,1800,30 mins,16 Amber Lights Flying in a Straight Line Over Tennessee.,1/12/2012,35.8808333,-84.5086111
1/1/2012 1:00,ponte vedra beach,fl,us,light,300,5 minutes,Orange lights traveling in sequence/formation as never seen before.,1/12/2012,30.2394444,-81.3858333
1/1/2012 1:00,ponte vedra,fl,us,unknown,300,5 min,18 lights in a row moving slow then upward fast,1/12/2012,30.2272222,-81.3802778
1/1/2012 2:45,cape canaveral,fl,us,sphere,120,2 minutes,Two glowing red spheres seen at low altitude,2/4/2013,28.4055556,-80.605
1/1/2012 8:52,henderson,nv,us,triangle,4,3 or 4 seconds,I went out back to smoke a cigarette an noticed three lights the size of stars moving in sync from right above me traveling from south,1/12/2012,36.0397222,-114.9811111
1/1/2012 12:00,wapato,wa,us,other,60,1 min,Formation changed from straight line to rhombus solid orange light &#44orbs were individual in nature,1/12/2012,46.4477778,-120.4191667
1/1/2012 12:03,elkton,md,us,diamond,240,4 minutes,((HOAX??))  Abduction.,1/12/2012,39.6066667,-75.8336111
1/1/2012 12:05,salt lake city,ut,us,circle,300,5 min utes,Red-ish orange &quot;orb&quot; thrree even spaced and asended to unknow altitudes,5/13/2012,40.7608333,-111.8902778
1/1/2012 12:08,yuba city,ca,us,light,600,10 minutes,Reddish orange lights on New Year&#39s morning,1/24/2012,39.1405556,-121.6158333
1/1/2012 12:10,lynchburg,va,us,light,420,5-7 minutes,About 10 minutes into the New Year a slow moving orange ball of light was observed with no sound nor was there any flashing lights,1/12/2012,37.4136111,-79.1425
1/1/2012 12:15,pittsburgh,pa,us,unknown,300,5 minutes,Five high-flying objects in a row with bright red lights over Pittsburgh.,1/12/2012,40.4405556,-79.9961111
1/1/2012 12:20,state college,pa,us,circle,60,1 minute,3 orange circles in sky over central pa,1/12/2012,40.7933333,-77.8602778
1/1/2012 15:00,south san francisco,ca,us,light,30,less than 30 seconds,A circular light in the sky moved horizontally then vanished,1/12/2012,37.6547222,-122.4066667
1/1/2012 17:43,deming,nm,us,unknown,1084,18:04,Black&#44 hovering object over the mountains of New Mexico,1/12/2012,32.2686111,-107.7580556
1/1/2012 18:00,redondo beach,ca,us,light,60,1 minute,Light shots across sky before taking off at a extraordinary speeds out to space.,1/12/2012,33.8491667,-118.3875
1/1/2012 19:00,cocoa,fl,us,light,30,30 seconds,Red glowing lights in the Cocoa Sky,3/13/2012,28.3858333,-80.7422222
1/1/2012 19:20,west sacramento,ca,us,cylinder,120,2 minutes,Unknown craft heading Southeast from the Northwest at approx 5 thousand feet..reflecting lite only..no apparent onboard lighting,1/12/2012,38.5816667,-121.4933333
1/1/2012 19:30,anchorage,ak,us,sphere,300,5 min,Five glowing lights traveling at slow speeds without engine noise.,1/12/2012,61.2180556,-149.9002778
1/1/2012 19:30,walla walla,wa,us,sphere,900,15 min,Three UFOs spotted over Walla Walla WA. on new years day by five witnesses.,1/12/2012,46.0647222,-118.3419444
1/1/2012 19:50,north canton,oh,us,fireball,900,15 minutes,4 flame/ fireball shaped lights slowly passed over us while driving. Pulled over to get a good idea of how fast they were moving and to,2/4/2013,40.8758333,-81.4025
1/1/2012 20:00,louisa,ky,us,light,300,5 min,2 lghts hovering over  house,1/12/2012,38.1141667,-82.6033333
1/1/2012 21:00,hicksville,ny,us,cylinder,25,25 seconds,Fast flying UFO with no wings and two halo lights spotted on long island.,1/12/2012,40.7683333,-73.5255556
1/1/2012 21:00,hicksville,ny,us,light,30,20-30 seconds,Two bright lights moving smoothly with fast speed and no sound curving out of sight.,1/12/2012,40.7683333,-73.5255556
1/1/2012 22:01,folly beach,sc,us,cylinder,10,10 sec.,Orange light with red outline moving north,1/12/2012,32.655,-79.9405556
1/1/2012 22:45,university place,wa,us,sphere,120,2 min,Brilliant flickering orange sphere flies over&#44 then hovers and then shoots straight up punching hole through clouds.,1/12/2012,47.2358333,-122.5491667
1/1/2012 23:00,houston,tx,us,circle,60,less then a minute,2 dark stealthy orbs silently cruised above Houston while rotating around each other,1/12/2012,29.7630556,-95.3630556
1/2/2012 17:00,saint francis,mn,us,changing,1800,20-30 minutes,I saw around 3 unknown objects dancing in the sky.,1/12/2012,45.3869444,-93.3591667
1/2/2012 17:50,colorado springs,co,us,light,30,30 seconds,Observed a solid white light moving at great speed in a south east direction.,1/12/2012,38.8338889,-104.8208333
1/2/2012 18:00,oxnard,ca,us,rectangle,2400,40 mins,I was walking and conversing with the UFO crafts wile walking on the beach  blasting the ocean water in coming wave increasing  height,1/12/2012,34.1975,-119.1761111
1/2/2012 18:20,san francisco,ca,us,unknown,75,75 seconds,A light in the sky flying in a zigzag formation that disappeared after a minute or so.,1/12/2012,37.775,-122.4183333
1/2/2012 18:30,reno,nv,us,changing,2400,40 mins,Craft changing color and direction over Reno&#44NV.,1/12/2012,39.5297222,-119.8127778
1/2/2012 19:00,torrance,ca,us,unknown,120,2 minutes,Flying object with flashing lights &#44 traveling at great speed&#44 observed flying NW and returning to point of origin.,1/12/2012,33.8358333,-118.3397222
1/2/2012 19:10,kihei,hi,us,light,120,2 min,Bright amber lights seen over Kalama Park in Kiehi&#44 Maui,1/12/2012,20.785,-156.4655556
1/2/2012 19:50,rincon,ga,us,triangle,300,5 min,A large&#44 black boomerang shaped air craft (no engine noise) with 3 light yellow lights&#44  was hovering over Southern Rincon 3 to 5 minut,1/12/2012,32.2958333,-81.2355556
1/2/2012 21:45,beardstown,il,us,triangle,240,4 minutes,There was a triangular shape with three red/orange lights hovering over Beardstown on the west end&#44 seemed to be moving very slow&#44 no s,2/4/2013,40.0175,-90.4241667
1/2/2012 22:00,binghamton,ny,us,oval,600,10 min,Unknown craft moving over Binghamton,1/12/2012,42.0986111,-75.9183333
1/3/2012 0:09,hudson falls,ny,us,sphere,180,2-3 minutes,Sphere like object flashes and shoots straight up.,1/12/2012,43.3005556,-73.5863889
1/3/2012 0:19,eufaula,al,us,light,420,7 minutes,Blinking light in the southern sky,1/12/2012,31.8911111,-85.1455556
1/3/2012 1:00,doylestown,pa,us,circle,5,5 seconds,Over Doylestown&#44Pa.  a Large red fireball moving west to east in the sky&#44 no sound&#44,1/24/2012,40.31,-75.1302778
1/3/2012 1:00,levittown,ny,us,unknown,10,10 seconds,Bright lights in a single row. Flying over Long Island&#44 New York.,1/24/2012,40.7258333,-73.5147222
1/3/2012 3:00,binghamton,ny,us,fireball,180,3 minutes,Round fireball object witness in Binghamton&#44 NY,1/12/2012,42.0986111,-75.9183333
1/3/2012 7:00,ashtabula,oh,us,rectangle,180,3 minutes,As large as the mall it came from the south and went north it had no lights and no sound it was right over the 40/60 foot trees i seen,8/5/2012,41.865,-80.79
1/3/2012 10:00,homeland,ca,us,oval,3600,1 hr.,Multi-colored object sighted in night sky,1/12/2012,33.7430556,-117.1083333
1/3/2012 10:05,clemmons,nc,us,circle,300,5 minutes,Hovered&#44 grew brighter then disappeared.,1/12/2012,36.0213889,-80.3822222
1/3/2012 12:05,watsonville,ca,us,disk,300,5 min,Large gray craft in Watsonville CA.,1/24/2012,36.9102778,-121.7558333
1/3/2012 15:25,oswego,il,us,sphere,3600,1 hour,Oswego&#44 IL lights in sky&#44 possible disc,1/12/2012,41.6827778,-88.3513889
1/3/2012 17:11,west palm beach,fl,us,circle,30,30 sec,It&#39s now 521pm: 10 minutes ago while walking my schnauzer baron&#44 I saw a dark disc that looked completely out of place.,1/12/2012,26.7052778,-80.0366667
1/3/2012 17:50,arnold,mo,us,circle,3,2-3 seconds,A single bright white dot appeared&#44 remained stationary for fraction of second&#44 then shot off at incredible speed in a stream of light,1/12/2012,38.4327778,-90.3775
1/3/2012 17:50,nowata,ok,us,light,240,four min,Blueish white ball seen by me .,1/12/2012,36.7005556,-95.6377778
1/3/2012 18:30,meriden,ct,us,diamond,1800,30 mins,Bright flickering star shaped UFO over Meriden&#44CT  ((NUFORC Note:  Star or planet??  PD)),1/12/2012,41.5380556,-72.8075
1/3/2012 19:06,marengo,il,us,unknown,300,5 minutes,6-10 lights moving in the distance,1/12/2012,42.2486111,-88.6083333
1/3/2012 19:15,lovington,nm,us,other,3600,about 1 hr,Rectangle boxes in form of a train&#44 varrying colors. Red and white hovering dots above and on the sides. Suddenly dissapears in 1hr.,1/12/2012,32.9438889,-103.3480556
1/3/2012 19:30,buford,ga,us,unknown,900,15 minutes,My husband was leaving to run an errand around 7:30 p.m. and noticed this bright light in the sky that was not moving.  At first he tho,1/12/2012,34.1205556,-84.0044444
1/3/2012 19:40,la jolla,ca,us,circle,300,3-5 min,Orange glow in the night sky turns out to be a round grey saucer once the glow went out,6/8/2012,32.8472222,-117.2733333
1/3/2012 20:25,weston,fl,us,fireball,120,1-2 minutes,Orange fireball in the north sky,2/4/2013,26.1,-80.4
1/3/2012 21:00,council bluffs,ia,us,light,7200,2 hours,Lights moving in a circular motion,1/12/2012,41.2619444,-95.8608333
1/3/2012 21:00,holts summit,mo,us,disk,60,1 minutes,2 sightings same craft as many times previously&#44 one year apart.,1/10/2014,38.6402778,-92.1222222
1/3/2012 22:30,chrisney,in,us,oval,60,1 min,Gray metallic looking object  with multiple colors around  the edges &amp; a transparent red haze around it&#44 moving rapidly 1/3/12 @10:30p,1/24/2012,38.0147222,-87.0363889
1/3/2012 22:45,casa grande,az,us,sphere,600,10 minutes,I was about 2 miles from the Casa Grande Airport. I was facing West and that&#39s when I noticed these lights bouncing around in the dark.,1/12/2012,32.8794444,-111.7566667
1/3/2012 23:50,elizabeth city,nc,us,triangle,240,4 mins,Out for a smoke&#44 noticed the triangluar shaped craft about a mile up in sky that made sudden turns and reversed unlike any aircraft .,1/12/2012,36.2944444,-76.2513889
1/4/2012 5:00,big sur,ca,us,unknown,900,15 min,Slow moving&#44 silent large blinking red light less than 1/2 mile from me heading south over Pacific Ocean.,1/12/2012,36.2702778,-121.8063889
1/4/2012 6:12,shreveport,la,us,oval,660,11 minutes,1st  at 6:13 a.m.&#44 Shreveport&#44 LA.  2nd  6:15 a.m.&#44  3rd sighting&#44 6:19 a.m. Slow moving&#44 no noise&#44 oval&#44 we think&#44 red &amp; white lights,1/12/2012,32.525,-93.75
1/4/2012 7:20,richfield,wi,us,unknown,900,15 minutes,Thought I was photographing Chemtrails.Then comes the 90 degree turn. Wild This was over South East Wi. Toward Mitchel field around,5/13/2012,43.2561111,-88.1938889
1/4/2012 9:32,babson park,fl,us,circle,720,12 min,8 round objects with all yellowlights rising straight up in a diagional formation,1/24/2012,27.8316667,-81.5225
1/4/2012 12:11,bonner,mt,us,unknown,15,15 seconds,Light seen moving north east over I-90 at cloud level between Bonner and Potomac.,1/12/2012,46.8733333,-113.8636111
1/4/2012 18:00,moreno valley,ca,us,light,120,2 minutes,Solid light traveled across the night sky over Moreno Valley&#44 CA.,1/12/2012,33.9375,-117.2297222
1/4/2012 18:30,arnold,mo,us,other,7200,about 2 hours,Static UFO deploying multiple UFO &#39Scouts&#39?,1/12/2012,38.4327778,-90.3775
1/4/2012 18:45,janesville,ca,us,unknown,120,2 minutes,Object with red&#44 white and blue lights underneath craft flashing in random order hovered over mountain top observed for 2 minutes.,1/12/2012,40.2966667,-120.5230556
1/4/2012 19:30,selden,ny,us,diamond,900,15 minutes,Triangular hovering unknown &quot;tracked&quot; by multiple craft,5/13/2012,40.8663889,-73.0361111
1/4/2012 20:30,keene,nh,us,cone,14400,4 hours,Light blue craft floating in circle in keene nh with orangish craft sited,1/12/2012,42.9336111,-72.2786111
1/4/2012 21:15,hazel green,wi,us,circle,180,3 mins,White lights over Wisconsin.,1/24/2012,42.5327778,-90.4344444
1/4/2012 22:20,lovingston,va,us,light,5,5 seconds,Glowing green UFO in Virginia,1/12/2012,37.7597222,-78.8711111
1/4/2012 22:30,wichita,ks,us,light,900,15 min.,Red light dropping balls of light.,1/12/2012,37.6922222,-97.3372222
1/5/2012 3:30,newtown,ct,us,light,2400,40 minutes,Hovering&#44 flickering light in the sky that moved erratically,2/4/2013,41.4138889,-73.3038889
1/5/2012 7:30,maple city,mi,us,egg,2400,40 minutes,I saw a round object&#44 come over the top of my house&#44 making a strange humming sound and the object was bright white&#44 with a yellow dot,1/12/2012,44.8555556,-85.8558333
1/5/2012 9:55,wytheville,va,us,triangle,10,10 seconds,Low flying object with alot of lights.,1/12/2012,36.9483333,-81.085
1/5/2012 17:00,portland,or,us,fireball,3,3 secs.,Huge ufo breaks thru cloud break on its course to?,1/12/2012,45.5236111,-122.675
1/5/2012 18:00,kennebunk,me,us,sphere,3,3 seconds,Green orb fell from sky. Seen while traveling down 95S by the kennebunk exit.  ((NUFORC Note:  Possible meteor??  PD)),2/4/2013,43.3838889,-70.5452778
1/5/2012 18:00,rio rancho,nm,us,unknown,120,few minutes,A long beam of light extending from a light in the sky towards the earth&#44 which disappears suddenly.,1/12/2012,35.2333333,-106.6638889
1/5/2012 18:11,bend,or,us,light,10,10 seconds,Green light with blue glare moving steadily from south west to west.,1/12/2012,44.0583333,-121.3141667
1/5/2012 18:30,pelion,sc,us,fireball,300,4-5 minutes,2 Orange/Red Balls&#44 Flying Low&#44 No Sound,1/12/2012,33.7630556,-81.245
1/5/2012 18:30,rich hill,mo,us,light,600,10 minutes,MO INVESTIGATORS GROUP REPORT:  We had set about an hour and i noticed a strange light above the tallest hill in the river bottoms.,3/13/2012,38.0963889,-94.3608333
1/5/2012 20:00,gardner,il,us,light,480,8 minutes,Unexplained bliking lights in Illinois.,2/10/2012,41.1855556,-88.3097222
1/5/2012 22:15,plainfield,ct,us,light,1200,15-20 minutes,Eastern CT - orange lights in the sky,1/12/2012,41.6763889,-71.9155556
1/6/2012 1:20,dexter,mo,us,circle,120,2:00,White&#44 Blue and Red Flashing Light In Sky Over Dexter&#44 MO,1/12/2012,36.7958333,-89.9577778
1/6/2012 7:30,hickory,nc,us,cigar,900,15 minutes,Large cigar shaped craft floating over Hickory.,3/13/2012,35.7330556,-81.3413889
1/6/2012 9:05,tucson,az,us,light,10,5 to 10 seconds,In Tucson Az I saw a point of light moving over the Catalina Mountains. It appeared to be rotating or tumbling. It was about 9:05 Am&#44,1/12/2012,32.2216667,-110.9258333
1/6/2012 9:10,tucson,az,us,oval,10,10 secs,Pure white oval object seen at the Catalina Mountain Range&#44 Tucson&#44 Az. 01/06/12,1/12/2012,32.2216667,-110.9258333
1/6/2012 9:15,taylor,mi,us,fireball,120,2min,Red fiery object witnessed by 3 adults.,1/12/2012,42.2408333,-83.2697222
1/6/2012 15:45,walden,ny,us,other,20,20 seconds,Silent rotating dazzling object in low altitude with spiral trail.,1/12/2012,41.5611111,-74.1888889
1/6/2012 16:20,new york city (queens),ny,us,fireball,15,15 seconds,While standing on the broad channel train station platform looking north i observed 40 -50 ufo&#39s (fireballs) traveling in military like,1/12/2012,40.7141667,-74.0063889
1/6/2012 17:00,rydal,pa,us,triangle,180,3 minutes,Low flying triangle over Valley Road in Rydal&#44 PA.,2/4/2013,40.1063889,-75.1088889
1/6/2012 17:00,seminole,ok,us,circle,200,3 minutes 20 seconds,Silver ball shaped object near jet&#44 moved in opposite direction of jet&#44 blinked like a star&#44 heavy jet traffic,1/12/2012,35.2244444,-96.6702778
1/6/2012 17:10,saint george,ut,us,other,240,4 minutes,Lights followed by massive&#44 round silhouette.,1/12/2012,37.1041667,-113.5833333
1/6/2012 17:45,norwood,ma,us,triangle,120,2 minutes,Strange Object Flying Over Norwood,1/24/2012,42.1944444,-71.2
1/6/2012 18:00,homestead,pa,us,light,10800,3 hours,UFO sighting lasts three hours followed by air force jets and black silent no light helicopters.,3/18/2014,40.4058333,-79.9122222
1/6/2012 18:00,las vegas,nv,us,light,45,45 seconds,Light west of Las Vegas&#44 NV,1/12/2012,36.175,-115.1363889
1/6/2012 18:00,weyers cave,va,us,triangle,3600,about an hour,Triangle Aircraft With Bright Lights,1/12/2012,38.2883333,-78.9133333
1/6/2012 19:30,millwood,ga,us,disk,60,:60,Two objects over millwood georgia . They were lit up with several distinct orange lights. They disappeared with no trace for about ten,4/11/2014,31.2655556,-82.6605556
1/6/2012 19:30,north port,fl,us,circle,2400,40 mins,Possible UFO landing in North Port Floria,1/24/2012,27.0438889,-82.2361111
1/6/2012 19:45,boonville,mo,us,unknown,600,10 minutes,...the red lights were actually hovering over the truck stopped in the middle of Hwy 87.,1/24/2012,38.9736111,-92.7430556
1/6/2012 19:45,fruita,co,us,light,900,15 mins,Saw 5 lights or glowing orange yellow and red orbs lights you could say for about 15 mins,1/12/2012,39.1588889,-108.7283333
1/6/2012 20:15,clinton,ms,us,flash,180,3 mins.,UFO&quot;s are real but MUFON is not,1/12/2012,32.3413889,-90.3216667
1/6/2012 20:45,gilmore city,ia,us,disk,900,8:00=8:45,Red/blue flashing disc in se sky. about 65 degrees   just sitting there.  ((NUFORC Note:  Possible sighting of Sirius??  PD)),1/12/2012,42.7294444,-94.4475
1/6/2012 21:05,wake forest,nc,us,light,300,5 minutes,5 red/orange lights high up in the sky moving east above target in wake forest nc,1/12/2012,35.9797222,-78.51
1/6/2012 21:15,charlotte,nc,us,light,120,1-2 minutes,3 Glowing Orbs glide across the night sky in triangle shape.,1/12/2012,35.2269444,-80.8433333
1/6/2012 21:50,kalispell,mt,us,rectangle,600,6 to 10min,Sighting of three craft over Kalispell MT&#44 in a triangle flight pattern.,1/12/2012,48.1958333,-114.3119444
1/6/2012 21:50,mesa,az,us,sphere,120,2 minutes,3 orange globes hovering in the sky,1/12/2012,33.4222222,-111.8219444
1/6/2012 22:00,vancouver,wa,us,fireball,720,8 - 12 minutes,2 then 1 fireball that changed from white to yellow&#44 orange&#44 red&#44 &amp; blue moving over battle ground to washougal and on to Mt. Hood.,7/4/2012,45.6388889,-122.6602778
1/6/2012 23:00,cottonwood,az,us,light,720,half hour,MYSTERIOUS LIGHT over southern portion of MINGUS MT,1/12/2012,34.7391667,-112.0091667
1/6/2012 23:00,richmond,ky,us,unknown,60,1 minute,Encounter of the third kind. 500 Lights On Object0: Yes,1/12/2012,37.7477778,-84.2947222
1/6/2012 23:00,springfield,ma,us,rectangle,420,6-7 minutes,What looked like a group of stars I beilive to be a UFO.,1/24/2012,42.1013889,-72.5902778
1/7/2012 3:30,independence,mo,us,sphere,120,2 min,Blue sphere in northern sky.went south at hi speed changing to a greenish color and vanished.the moon was bright and seemed to have a b,1/12/2012,39.0911111,-94.4152778
1/7/2012 5:45,mesa,az,us,light,900,15 mins,They looked like the Brazil UFO on January 3 video on YouTube. A cluster of around 12.,1/24/2012,33.4222222,-111.8219444
1/7/2012 6:30,hagerstown,md,us,triangle,1800,30 min.,Triangle shape white light in southern sky over Hagerstown&#44 Md.,1/12/2012,39.6416667,-77.7202778
1/7/2012 16:00,ashville,oh,us,sphere,10,10 seconds,At 3:30 on January 7&#44 2012 I was hunting on my fathers farm just South of Ashville&#44 Ohio.  I was looking up at the sky and  all of a su,1/12/2012,39.7155556,-82.9530556
1/7/2012 18:30,aventura,fl,us,fireball,5,5 seconds,Whatever this was&#44 we&#39ve never seen anything like it,3/13/2012,25.9561111,-80.1394444
1/7/2012 19:30,mountain view,ca,us,chevron,10,10 sec,Chevron shaped craft near Moffett Field Airbase,1/12/2012,37.3861111,-122.0827778
1/7/2012 20:29,southbury,ct,us,other,180,3 minutes,Orange light travelling with intent in sky&#44 no fuseage&#44 just light.,1/12/2012,41.4813889,-73.2136111
1/7/2012 20:30,lake havasu city,az,us,sphere,2700,45 min,UFO Caught on Tape January 7th 2012,1/24/2012,34.4838889,-114.3216667
1/7/2012 20:30,parrish,fl,us,light,600,10 min.,Redish Orange light floating over Parrish FL. Changes from Orange to Grey and floats in one spot.,1/12/2012,27.5872222,-82.4252778
1/7/2012 22:30,sioux falls,sd,us,formation,180,3 min,Eight lights in southeast Sioux Falls,1/12/2012,43.55,-96.7
1/7/2012 23:45,kihei,hi,us,formation,600,about 10 minutes or less,Seriously Large bright lighted crafts about 8 in perfect formation over the Kihei sky&#39s tonight .,1/12/2012,20.785,-156.4655556
1/8/2012 1:00,ocala,fl,us,circle,3600,1 hour,Bright light/object hovering over ocala&#44 fl,1/12/2012,29.1869444,-82.1402778
1/8/2012 3:00,mena,ar,us,light,30,30 seconds,MENA ARKANSAS LOTS OF SIGHTINGS. SOMEONE NEEDS TO START TALKING ABOUT WHAT IS GOING ON HERE.,1/12/2012,34.5861111,-94.2394444
1/8/2012 8:45,russellville,ar,us,cylinder,120,2 minutes,Huge craft above nuclear plant.,1/12/2012,35.2783333,-93.1336111
1/8/2012 16:13,murfreesboro,tn,us,changing,4,3-4 seconds,3 extremely BRIGHT lights in a straight line.,1/12/2012,35.8455556,-86.3902778
1/8/2012 17:27,westerly,ri,us,fireball,300,5 min.,Four Reddish-orange fireballs-changed direction-disappeared.,3/13/2012,41.3775,-71.8277778
1/8/2012 18:00,cambridge,mn,us,triangle,120,few min.,Three lights in a triangular formation,1/24/2012,45.5727778,-93.2241667
1/8/2012 18:00,troy,va,us,light,30,30 sec,I was taking my evening walk down our driveway and I saw an orange light in the sky.   I was thinking it is to big to be a planet &#8211; it,1/12/2012,37.9508333,-78.2466667
1/8/2012 19:00,cocoa,fl,us,circle,300,5 min.,Two glowing orange orbs moving east to west.,1/12/2012,28.3858333,-80.7422222
1/8/2012 19:00,wakefield,nh,us,triangle,120,2 min,Triangular shape ufo seen by 3 in New Hampshire.,1/12/2012,43.5680556,-71.0305556
1/8/2012 19:10,parkville,mo,us,light,120,2 minutes,Orange balls in sky.,1/12/2012,39.195,-94.6819444
1/8/2012 19:15,vacaville,ca,us,sphere,120,2 min,Travis Air Force Base vicinity Orange Orbs,1/24/2012,38.3566667,-121.9866667
1/8/2012 20:00,brookfield,ct,us,light,5,5 seconds,Large&#44 bright blueish light.,1/12/2012,41.4825,-73.41
1/8/2012 20:00,papillion,ne,us,light,900,15 minutes,20-25 floating lights lasting about 10-15 minutes,1/24/2012,41.1544444,-96.0419444
